Titulo A,0.01;Fluxo de caixa;7835.26;Black Scholes;2214.13;Black Vasicek Model;2209.3;Heston semi-analytic;2214.13;Bates semi-analytic;2214.13,0.11;Fluxo de caixa;7835.26;Black Scholes;2388.44;Black Vasicek Model;2384.52;Heston semi-analytic;2388.44;Bates semi-analytic;2388.44,0.21;Fluxo de caixa;7835.26;Black Scholes;2982.02;Black Vasicek Model;2979.05;Heston semi-analytic;2982.02;Bates semi-analytic;2982.02,0.31;Fluxo de caixa;7835.26;Black Scholes;3667.49;Black Vasicek Model;3665.05;Heston semi-analytic;3667.49;Bates semi-analytic;3667.49,0.41;Fluxo de caixa;7835.26;Black Scholes;4358.48;Black Vasicek Model;4356.42;Heston semi-analytic;4358.48;Bates semi-analytic;4358.48,0.51;Fluxo de caixa;7835.26;Black Scholes;5027.75;Black Vasicek Model;5026;Heston semi-analytic;5027.75;Bates semi-analytic;5027.75,0.61;Fluxo de caixa;7835.26;Black Scholes;5661.88;Black Vasicek Model;5660.39;Heston semi-analytic;5661.88;Bates semi-analytic;5661.88,0.71;Fluxo de caixa;7835.26;Black Scholes;6252.81;Black Vasicek Model;6251.54;Heston semi-analytic;6252.81;Bates semi-analytic;6252.81,0.81;Fluxo de caixa;7835.26;Black Scholes;6795.48;Black Vasicek Model;6794.41;Heston semi-analytic;6795.48;Bates semi-analytic;6795.48,0.91;Fluxo de caixa;7835.26;Black Scholes;7287.07;Black Vasicek Model;7286.17;Heston semi-analytic;7287.07;Bates semi-analytic;7287.07
Titulo B,0.01;Fluxo de caixa;7625.24;Black Scholes;7555.5;Black Vasicek Model;7529.58;Heston semi-analytic;7555.5;Bates semi-analytic;7555.5,0.11;Fluxo de caixa;7625.24;Black Scholes;7585.28;Black Vasicek Model;7560.24;Heston semi-analytic;7585.29;Bates semi-analytic;7585.29,0.21;Fluxo de caixa;7625.24;Black Scholes;8063.76;Black Vasicek Model;8043.98;Heston semi-analytic;8063.76;Bates semi-analytic;8063.76,0.31;Fluxo de caixa;7625.24;Black Scholes;8905.64;Black Vasicek Model;8890.42;Heston semi-analytic;8905.64;Bates semi-analytic;8905.64,0.41;Fluxo de caixa;7625.24;Black Scholes;9839.78;Black Vasicek Model;9827.97;Heston semi-analytic;9839.78;Bates semi-analytic;9839.78,0.51;Fluxo de caixa;7625.24;Black Scholes;10749.2;Black Vasicek Model;10740.1;Heston semi-analytic;10749.2;Bates semi-analytic;10749.2,0.61;Fluxo de caixa;7625.24;Black Scholes;11581.4;Black Vasicek Model;11574.3;Heston semi-analytic;11581.4;Bates semi-analytic;11581.4,0.71;Fluxo de caixa;7625.24;Black Scholes;12312.1;Black Vasicek Model;12306.7;Heston semi-analytic;12312.1;Bates semi-analytic;12312.1,0.81;Fluxo de caixa;7625.24;Black Scholes;12932.8;Black Vasicek Model;12928.7;Heston semi-analytic;12932.8;Bates semi-analytic;12932.8,0.91;Fluxo de caixa;7625.24;Black Scholes;13444.5;Black Vasicek Model;13441.5;Heston semi-analytic;13444.5;Bates semi-analytic;13444.5
Titulo C,0.01;Fluxo de caixa;12548.2;Black Scholes;7628.4;Black Vasicek Model;7604.81;Heston semi-analytic;7628.4;Bates semi-analytic;7628.4,0.11;Fluxo de caixa;12548.2;Black Scholes;7757.15;Black Vasicek Model;7735.54;Heston semi-analytic;7757.15;Bates semi-analytic;7757.15,0.21;Fluxo de caixa;12548.2;Black Scholes;8706.88;Black Vasicek Model;8690.51;Heston semi-analytic;8706.88;Bates semi-analytic;8706.88,0.31;Fluxo de caixa;12548.2;Black Scholes;10036.5;Black Vasicek Model;10023.7;Heston semi-analytic;10036.5;Bates semi-analytic;10036.5,0.41;Fluxo de caixa;12548.2;Black Scholes;11427.8;Black Vasicek Model;11417.6;Heston semi-analytic;11427.8;Bates semi-analytic;11427.8,0.51;Fluxo de caixa;12548.2;Black Scholes;12767.9;Black Vasicek Model;12759.7;Heston semi-analytic;12767.9;Bates semi-analytic;12767.9,0.61;Fluxo de caixa;12548.2;Black Scholes;14006;Black Vasicek Model;13999.4;Heston semi-analytic;14006;Bates semi-analytic;14006,0.71;Fluxo de caixa;12548.2;Black Scholes;15116.4;Black Vasicek Model;15111.1;Heston semi-analytic;15116.4;Bates semi-analytic;15116.4,0.81;Fluxo de caixa;12548.2;Black Scholes;16087.9;Black Vasicek Model;16083.8;Heston semi-analytic;16087.9;Bates semi-analytic;16087.9,0.91;Fluxo de caixa;12548.2;Black Scholes;16918.8;Black Vasicek Model;16915.6;Heston semi-analytic;16918.8;Bates semi-analytic;16918.8
Titulo D,0.01;Fluxo de caixa;10668;Black Scholes;1360.45;Black Vasicek Model;1358.55;Heston semi-analytic;1360.45;Bates semi-analytic;1360.45,0.11;Fluxo de caixa;10668;Black Scholes;1705.4;Black Vasicek Model;1704.06;Heston semi-analytic;1705.4;Bates semi-analytic;1705.4,0.21;Fluxo de caixa;10668;Black Scholes;2403.37;Black Vasicek Model;2402.31;Heston semi-analytic;2403.37;Bates semi-analytic;2403.37,0.31;Fluxo de caixa;10668;Black Scholes;3137.7;Black Vasicek Model;3136.78;Heston semi-analytic;3137.7;Bates semi-analytic;3137.7,0.41;Fluxo de caixa;10668;Black Scholes;3868.16;Black Vasicek Model;3867.35;Heston semi-analytic;3868.16;Bates semi-analytic;3868.16,0.51;Fluxo de caixa;10668;Black Scholes;4581.74;Black Vasicek Model;4581.02;Heston semi-analytic;4581.74;Bates semi-analytic;4581.74,0.61;Fluxo de caixa;10668;Black Scholes;5271.08;Black Vasicek Model;5270.44;Heston semi-analytic;5271.08;Bates semi-analytic;5271.08,0.71;Fluxo de caixa;10668;Black Scholes;5930.98;Black Vasicek Model;5930.4;Heston semi-analytic;5930.98;Bates semi-analytic;5930.98,0.81;Fluxo de caixa;10668;Black Scholes;6557.44;Black Vasicek Model;6556.93;Heston semi-analytic;6557.44;Bates semi-analytic;6557.44,0.91;Fluxo de caixa;10668;Black Scholes;7147.44;Black Vasicek Model;7146.99;Heston semi-analytic;7147.44;Bates semi-analytic;7147.44
Titulo E,0.01;Fluxo de caixa;13054.4;Black Scholes;5063.27;Black Vasicek Model;5050.56;Heston semi-analytic;5063.27;Bates semi-analytic;5063.27,0.11;Fluxo de caixa;13054.4;Black Scholes;5280.98;Black Vasicek Model;5270.04;Heston semi-analytic;5280.98;Bates semi-analytic;5280.98,0.21;Fluxo de caixa;13054.4;Black Scholes;6277.8;Black Vasicek Model;6269.55;Heston semi-analytic;6277.8;Bates semi-analytic;6277.8,0.31;Fluxo de caixa;13054.4;Black Scholes;7510.67;Black Vasicek Model;7504.05;Heston semi-analytic;7510.67;Bates semi-analytic;7510.67,0.41;Fluxo de caixa;13054.4;Black Scholes;8770.1;Black Vasicek Model;8764.63;Heston semi-analytic;8770.1;Bates semi-analytic;8770.1,0.51;Fluxo de caixa;13054.4;Black Scholes;9988.13;Black Vasicek Model;9983.57;Heston semi-analytic;9988.12;Bates semi-analytic;9988.12,0.61;Fluxo de caixa;13054.4;Black Scholes;11132.7;Black Vasicek Model;11128.9;Heston semi-analytic;11132.7;Bates semi-analytic;11132.7,0.71;Fluxo de caixa;13054.4;Black Scholes;12185.8;Black Vasicek Model;12182.7;Heston semi-analytic;12185.8;Bates semi-analytic;12185.8,0.81;Fluxo de caixa;13054.4;Black Scholes;13137.6;Black Vasicek Model;13135;Heston semi-analytic;13137.6;Bates semi-analytic;13137.6,0.91;Fluxo de caixa;13054.4;Black Scholes;13983.4;Black Vasicek Model;13981.3;Heston semi-analytic;13983.4;Bates semi-analytic;13983.4
